strategy,run,turns,seed,index,square,type,count,percentage
A,6,100,3436,0,GO,GO,2,2.000000
A,6,100,3436,1,Mediterranean Avenue,Property,2,2.000000
A,6,100,3436,2,Community Chest 1,Community Chest,0,0.000000
A,6,100,3436,3,Baltic Avenue,Property,0,0.000000
A,6,100,3436,4,Income Tax,Tax,5,5.000000
A,6,100,3436,5,Reading Railroad,Railroad,2,2.000000
A,6,100,3436,6,Oriental Avenue,Property,2,2.000000
A,6,100,3436,7,Chance 1,Chance,1,1.000000
A,6,100,3436,8,Vermont Avenue,Property,3,3.000000
A,6,100,3436,9,Connecticut Avenue,Property,2,2.000000
A,6,100,3436,10,Jail / Just Visiting,Jail,7,7.000000
A,6,100,3436,11,St. Charles Place,Property,3,3.000000
A,6,100,3436,12,Electric Company,Utility,6,6.000000
A,6,100,3436,13,States Avenue,Property,3,3.000000
A,6,100,3436,14,Virginia Avenue,Property,0,0.000000
A,6,100,3436,15,Pennsylvania Railroad,Railroad,2,2.000000
A,6,100,3436,16,St. James Place,Property,4,4.000000
A,6,100,3436,17,Community Chest 2,Community Chest,2,2.000000
A,6,100,3436,18,Tennessee Avenue,Property,7,7.000000
A,6,100,3436,19,New York Avenue,Property,4,4.000000
A,6,100,3436,20,Free Parking,Free Parking,1,1.000000
A,6,100,3436,21,Kentucky Avenue,Property,0,0.000000
A,6,100,3436,22,Chance 2,Chance,2,2.000000
A,6,100,3436,23,Indiana Avenue,Property,3,3.000000
A,6,100,3436,24,Illinois Avenue,Property,2,2.000000
A,6,100,3436,25,B. & O. Railroad,Railroad,5,5.000000
A,6,100,3436,26,Atlantic Avenue,Property,3,3.000000
A,6,100,3436,27,Ventnor Avenue,Property,2,2.000000
A,6,100,3436,28,Water Works,Utility,1,1.000000
A,6,100,3436,29,Marvin Gardens,Property,2,2.000000
A,6,100,3436,30,Go to Jail,Go to Jail,0,0.000000
A,6,100,3436,31,Pacific Avenue,Property,2,2.000000
A,6,100,3436,32,North Carolina Avenue,Property,3,3.000000
A,6,100,3436,33,Community Chest 3,Community Chest,3,3.000000
A,6,100,3436,34,Pennsylvania Avenue,Property,2,2.000000
A,6,100,3436,35,Short Line,Railroad,2,2.000000
A,6,100,3436,36,Chance 3,Chance,0,0.000000
A,6,100,3436,37,Park Place,Property,4,4.000000
A,6,100,3436,38,Luxury Tax,Tax,2,2.000000
A,6,100,3436,39,Boardwalk,Property,4,4.000000
