strategy,run,turns,seed,index,square,type,count,percentage
A,8,10000,102438,0,GO,GO,300,3.000000
A,8,10000,102438,1,Mediterranean Avenue,Property,189,1.890000
A,8,10000,102438,2,Community Chest 1,Community Chest,217,2.170000
A,8,10000,102438,3,Baltic Avenue,Property,218,2.180000
A,8,10000,102438,4,Income Tax,Tax,220,2.200000
A,8,10000,102438,5,Reading Railroad,Railroad,285,2.850000
A,8,10000,102438,6,Oriental Avenue,Property,218,2.180000
A,8,10000,102438,7,Chance 1,Chance,85,0.850000
A,8,10000,102438,8,Vermont Avenue,Property,227,2.270000
A,8,10000,102438,9,Connecticut Avenue,Property,244,2.440000
A,8,10000,102438,10,Jail / Just Visiting,Jail,639,6.390000
A,8,10000,102438,11,St. Charles Place,Property,290,2.900000
A,8,10000,102438,12,Electric Company,Utility,245,2.450000
A,8,10000,102438,13,States Avenue,Property,240,2.400000
A,8,10000,102438,14,Virginia Avenue,Property,257,2.570000
A,8,10000,102438,15,Pennsylvania Railroad,Railroad,288,2.880000
A,8,10000,102438,16,St. James Place,Property,269,2.690000
A,8,10000,102438,17,Community Chest 2,Community Chest,262,2.620000
A,8,10000,102438,18,Tennessee Avenue,Property,286,2.860000
A,8,10000,102438,19,New York Avenue,Property,321,3.210000
A,8,10000,102438,20,Free Parking,Free Parking,288,2.880000
A,8,10000,102438,21,Kentucky Avenue,Property,283,2.830000
A,8,10000,102438,22,Chance 2,Chance,97,0.970000
A,8,10000,102438,23,Indiana Avenue,Property,280,2.800000
A,8,10000,102438,24,Illinois Avenue,Property,310,3.100000
A,8,10000,102438,25,B. & O. Railroad,Railroad,289,2.890000
A,8,10000,102438,26,Atlantic Avenue,Property,261,2.610000
A,8,10000,102438,27,Ventnor Avenue,Property,265,2.650000
A,8,10000,102438,28,Water Works,Utility,300,3.000000
A,8,10000,102438,29,Marvin Gardens,Property,247,2.470000
A,8,10000,102438,30,Go to Jail,Go to Jail,0,0.000000
A,8,10000,102438,31,Pacific Avenue,Property,268,2.680000
A,8,10000,102438,32,North Carolina Avenue,Property,275,2.750000
A,8,10000,102438,33,Community Chest 3,Community Chest,219,2.190000
A,8,10000,102438,34,Pennsylvania Avenue,Property,263,2.630000
A,8,10000,102438,35,Short Line,Railroad,256,2.560000
A,8,10000,102438,36,Chance 3,Chance,90,0.900000
A,8,10000,102438,37,Park Place,Property,207,2.070000
A,8,10000,102438,38,Luxury Tax,Tax,233,2.330000
A,8,10000,102438,39,Boardwalk,Property,269,2.690000
