strategy,run,turns,seed,index,square,type,count,percentage
A,9,1000000,10002439,0,GO,GO,31118,3.111800
A,9,1000000,10002439,1,Mediterranean Avenue,Property,20369,2.036900
A,9,1000000,10002439,2,Community Chest 1,Community Chest,18939,1.893900
A,9,1000000,10002439,3,Baltic Avenue,Property,20811,2.081100
A,9,1000000,10002439,4,Income Tax,Tax,23051,2.305100
A,9,1000000,10002439,5,Reading Railroad,Railroad,29068,2.906800
A,9,1000000,10002439,6,Oriental Avenue,Property,22714,2.271400
A,9,1000000,10002439,7,Chance 1,Chance,8327,0.832700
A,9,1000000,10002439,8,Vermont Avenue,Property,23319,2.331900
A,9,1000000,10002439,9,Connecticut Avenue,Property,22855,2.285500
A,9,1000000,10002439,10,Jail / Just Visiting,Jail,68804,6.880400
A,9,1000000,10002439,11,St. Charles Place,Property,26795,2.679500
A,9,1000000,10002439,12,Electric Company,Utility,25597,2.559700
A,9,1000000,10002439,13,States Avenue,Property,23845,2.384500
A,9,1000000,10002439,14,Virginia Avenue,Property,24640,2.464000
A,9,1000000,10002439,15,Pennsylvania Railroad,Railroad,29439,2.943900
A,9,1000000,10002439,16,St. James Place,Property,28375,2.837500
A,9,1000000,10002439,17,Community Chest 2,Community Chest,26542,2.654200
A,9,1000000,10002439,18,Tennessee Avenue,Property,29592,2.959200
A,9,1000000,10002439,19,New York Avenue,Property,31852,3.185200
A,9,1000000,10002439,20,Free Parking,Free Parking,28995,2.899500
A,9,1000000,10002439,21,Kentucky Avenue,Property,28239,2.823900
A,9,1000000,10002439,22,Chance 2,Chance,10292,1.029200
A,9,1000000,10002439,23,Indiana Avenue,Property,26964,2.696400
A,9,1000000,10002439,24,Illinois Avenue,Property,31811,3.181100
A,9,1000000,10002439,25,B. & O. Railroad,Railroad,30013,3.001300
A,9,1000000,10002439,26,Atlantic Avenue,Property,27152,2.715200
A,9,1000000,10002439,27,Ventnor Avenue,Property,25851,2.585100
A,9,1000000,10002439,28,Water Works,Utility,27741,2.774100
A,9,1000000,10002439,29,Marvin Gardens,Property,25074,2.507400
A,9,1000000,10002439,30,Go to Jail,Go to Jail,0,0.000000
A,9,1000000,10002439,31,Pacific Avenue,Property,26143,2.614300
A,9,1000000,10002439,32,North Carolina Avenue,Property,27016,2.701600
A,9,1000000,10002439,33,Community Chest 3,Community Chest,22834,2.283400
A,9,1000000,10002439,34,Pennsylvania Avenue,Property,25316,2.531600
A,9,1000000,10002439,35,Short Line,Railroad,23369,2.336900
A,9,1000000,10002439,36,Chance 3,Chance,8436,0.843600
A,9,1000000,10002439,37,Park Place,Property,20862,2.086200
A,9,1000000,10002439,38,Luxury Tax,Tax,22277,2.227700
A,9,1000000,10002439,39,Boardwalk,Property,25563,2.556300
