strategy,run,turns,seed,index,square,type,count,percentage
A,1,1000000,10002431,0,GO,GO,31355,3.135500
A,1,1000000,10002431,1,Mediterranean Avenue,Property,20390,2.039000
A,1,1000000,10002431,2,Community Chest 1,Community Chest,19143,1.914300
A,1,1000000,10002431,3,Baltic Avenue,Property,20737,2.073700
A,1,1000000,10002431,4,Income Tax,Tax,22841,2.284100
A,1,1000000,10002431,5,Reading Railroad,Railroad,29041,2.904100
A,1,1000000,10002431,6,Oriental Avenue,Property,22547,2.254700
A,1,1000000,10002431,7,Chance 1,Chance,8263,0.826300
A,1,1000000,10002431,8,Vermont Avenue,Property,23189,2.318900
A,1,1000000,10002431,9,Connecticut Avenue,Property,23160,2.316000
A,1,1000000,10002431,10,Jail / Just Visiting,Jail,68915,6.891500
A,1,1000000,10002431,11,St. Charles Place,Property,26892,2.689200
A,1,1000000,10002431,12,Electric Company,Utility,25572,2.557200
A,1,1000000,10002431,13,States Avenue,Property,23681,2.368100
A,1,1000000,10002431,14,Virginia Avenue,Property,24719,2.471900
A,1,1000000,10002431,15,Pennsylvania Railroad,Railroad,29448,2.944800
A,1,1000000,10002431,16,St. James Place,Property,28340,2.834000
A,1,1000000,10002431,17,Community Chest 2,Community Chest,26438,2.643800
A,1,1000000,10002431,18,Tennessee Avenue,Property,29805,2.980500
A,1,1000000,10002431,19,New York Avenue,Property,31696,3.169600
A,1,1000000,10002431,20,Free Parking,Free Parking,29110,2.911000
A,1,1000000,10002431,21,Kentucky Avenue,Property,28274,2.827400
A,1,1000000,10002431,22,Chance 2,Chance,10333,1.033300
A,1,1000000,10002431,23,Indiana Avenue,Property,27462,2.746200
A,1,1000000,10002431,24,Illinois Avenue,Property,31861,3.186100
A,1,1000000,10002431,25,B. & O. Railroad,Railroad,29951,2.995100
A,1,1000000,10002431,26,Atlantic Avenue,Property,26904,2.690400
A,1,1000000,10002431,27,Ventnor Avenue,Property,25948,2.594800
A,1,1000000,10002431,28,Water Works,Utility,27711,2.771100
A,1,1000000,10002431,29,Marvin Gardens,Property,25247,2.524700
A,1,1000000,10002431,30,Go to Jail,Go to Jail,0,0.000000
A,1,1000000,10002431,31,Pacific Avenue,Property,26038,2.603800
A,1,1000000,10002431,32,North Carolina Avenue,Property,26863,2.686300
A,1,1000000,10002431,33,Community Chest 3,Community Chest,22889,2.288900
A,1,1000000,10002431,34,Pennsylvania Avenue,Property,25583,2.558300
A,1,1000000,10002431,35,Short Line,Railroad,23289,2.328900
A,1,1000000,10002431,36,Chance 3,Chance,8666,0.866600
A,1,1000000,10002431,37,Park Place,Property,20586,2.058600
A,1,1000000,10002431,38,Luxury Tax,Tax,21826,2.182600
A,1,1000000,10002431,39,Boardwalk,Property,25287,2.528700
