strategy,run,turns,seed,index,square,type,count,percentage
A,8,1000000,10002438,0,GO,GO,31269,3.126900
A,8,1000000,10002438,1,Mediterranean Avenue,Property,20297,2.029700
A,8,1000000,10002438,2,Community Chest 1,Community Chest,18952,1.895200
A,8,1000000,10002438,3,Baltic Avenue,Property,20799,2.079900
A,8,1000000,10002438,4,Income Tax,Tax,23014,2.301400
A,8,1000000,10002438,5,Reading Railroad,Railroad,29198,2.919800
A,8,1000000,10002438,6,Oriental Avenue,Property,22817,2.281700
A,8,1000000,10002438,7,Chance 1,Chance,8341,0.834100
A,8,1000000,10002438,8,Vermont Avenue,Property,23254,2.325400
A,8,1000000,10002438,9,Connecticut Avenue,Property,22828,2.282800
A,8,1000000,10002438,10,Jail / Just Visiting,Jail,68437,6.843700
A,8,1000000,10002438,11,St. Charles Place,Property,26705,2.670500
A,8,1000000,10002438,12,Electric Company,Utility,25561,2.556100
A,8,1000000,10002438,13,States Avenue,Property,23760,2.376000
A,8,1000000,10002438,14,Virginia Avenue,Property,24908,2.490800
A,8,1000000,10002438,15,Pennsylvania Railroad,Railroad,29408,2.940800
A,8,1000000,10002438,16,St. James Place,Property,28279,2.827900
A,8,1000000,10002438,17,Community Chest 2,Community Chest,26801,2.680100
A,8,1000000,10002438,18,Tennessee Avenue,Property,29818,2.981800
A,8,1000000,10002438,19,New York Avenue,Property,31709,3.170900
A,8,1000000,10002438,20,Free Parking,Free Parking,28899,2.889900
A,8,1000000,10002438,21,Kentucky Avenue,Property,28316,2.831600
A,8,1000000,10002438,22,Chance 2,Chance,10284,1.028400
A,8,1000000,10002438,23,Indiana Avenue,Property,26817,2.681700
A,8,1000000,10002438,24,Illinois Avenue,Property,32010,3.201000
A,8,1000000,10002438,25,B. & O. Railroad,Railroad,30157,3.015700
A,8,1000000,10002438,26,Atlantic Avenue,Property,27295,2.729500
A,8,1000000,10002438,27,Ventnor Avenue,Property,25998,2.599800
A,8,1000000,10002438,28,Water Works,Utility,27613,2.761300
A,8,1000000,10002438,29,Marvin Gardens,Property,24909,2.490900
A,8,1000000,10002438,30,Go to Jail,Go to Jail,0,0.000000
A,8,1000000,10002438,31,Pacific Avenue,Property,25978,2.597800
A,8,1000000,10002438,32,North Carolina Avenue,Property,27038,2.703800
A,8,1000000,10002438,33,Community Chest 3,Community Chest,23122,2.312200
A,8,1000000,10002438,34,Pennsylvania Avenue,Property,25567,2.556700
A,8,1000000,10002438,35,Short Line,Railroad,23489,2.348900
A,8,1000000,10002438,36,Chance 3,Chance,8289,0.828900
A,8,1000000,10002438,37,Park Place,Property,20682,2.068200
A,8,1000000,10002438,38,Luxury Tax,Tax,22079,2.207900
A,8,1000000,10002438,39,Boardwalk,Property,25303,2.530300
