strategy,run,turns,seed,index,square,type,count,percentage
A,7,1000000,10002437,0,GO,GO,31454,3.145400
A,7,1000000,10002437,1,Mediterranean Avenue,Property,20406,2.040600
A,7,1000000,10002437,2,Community Chest 1,Community Chest,18835,1.883500
A,7,1000000,10002437,3,Baltic Avenue,Property,21099,2.109900
A,7,1000000,10002437,4,Income Tax,Tax,22956,2.295600
A,7,1000000,10002437,5,Reading Railroad,Railroad,29203,2.920300
A,7,1000000,10002437,6,Oriental Avenue,Property,22656,2.265600
A,7,1000000,10002437,7,Chance 1,Chance,8302,0.830200
A,7,1000000,10002437,8,Vermont Avenue,Property,23126,2.312600
A,7,1000000,10002437,9,Connecticut Avenue,Property,22673,2.267300
A,7,1000000,10002437,10,Jail / Just Visiting,Jail,69000,6.900000
A,7,1000000,10002437,11,St. Charles Place,Property,26961,2.696100
A,7,1000000,10002437,12,Electric Company,Utility,25593,2.559300
A,7,1000000,10002437,13,States Avenue,Property,23636,2.363600
A,7,1000000,10002437,14,Virginia Avenue,Property,24517,2.451700
A,7,1000000,10002437,15,Pennsylvania Railroad,Railroad,29649,2.964900
A,7,1000000,10002437,16,St. James Place,Property,28502,2.850200
A,7,1000000,10002437,17,Community Chest 2,Community Chest,26559,2.655900
A,7,1000000,10002437,18,Tennessee Avenue,Property,29849,2.984900
A,7,1000000,10002437,19,New York Avenue,Property,31623,3.162300
A,7,1000000,10002437,20,Free Parking,Free Parking,28930,2.893000
A,7,1000000,10002437,21,Kentucky Avenue,Property,28086,2.808600
A,7,1000000,10002437,22,Chance 2,Chance,10402,1.040200
A,7,1000000,10002437,23,Indiana Avenue,Property,26745,2.674500
A,7,1000000,10002437,24,Illinois Avenue,Property,32064,3.206400
A,7,1000000,10002437,25,B. & O. Railroad,Railroad,30128,3.012800
A,7,1000000,10002437,26,Atlantic Avenue,Property,27120,2.712000
A,7,1000000,10002437,27,Ventnor Avenue,Property,25759,2.575900
A,7,1000000,10002437,28,Water Works,Utility,27768,2.776800
A,7,1000000,10002437,29,Marvin Gardens,Property,25152,2.515200
A,7,1000000,10002437,30,Go to Jail,Go to Jail,0,0.000000
A,7,1000000,10002437,31,Pacific Avenue,Property,26146,2.614600
A,7,1000000,10002437,32,North Carolina Avenue,Property,26762,2.676200
A,7,1000000,10002437,33,Community Chest 3,Community Chest,23027,2.302700
A,7,1000000,10002437,34,Pennsylvania Avenue,Property,25335,2.533500
A,7,1000000,10002437,35,Short Line,Railroad,23452,2.345200
A,7,1000000,10002437,36,Chance 3,Chance,8481,0.848100
A,7,1000000,10002437,37,Park Place,Property,20793,2.079300
A,7,1000000,10002437,38,Luxury Tax,Tax,21912,2.191200
A,7,1000000,10002437,39,Boardwalk,Property,25339,2.533900
