strategy,run,turns,seed,index,square,type,count,percentage
B,6,1000000,20002436,0,GO,GO,29108,2.910800
B,6,1000000,20002436,1,Mediterranean Avenue,Property,18895,1.889500
B,6,1000000,20002436,2,Community Chest 1,Community Chest,17702,1.770200
B,6,1000000,20002436,3,Baltic Avenue,Property,19405,1.940500
B,6,1000000,20002436,4,Income Tax,Tax,21090,2.109000
B,6,1000000,20002436,5,Reading Railroad,Railroad,26957,2.695700
B,6,1000000,20002436,6,Oriental Avenue,Property,20945,2.094500
B,6,1000000,20002436,7,Chance 1,Chance,7766,0.776600
B,6,1000000,20002436,8,Vermont Avenue,Property,21592,2.159200
B,6,1000000,20002436,9,Connecticut Avenue,Property,21407,2.140700
B,6,1000000,20002436,10,Jail / Just Visiting,Jail,135239,13.523900
B,6,1000000,20002436,11,St. Charles Place,Property,25030,2.503000
B,6,1000000,20002436,12,Electric Company,Utility,25927,2.592700
B,6,1000000,20002436,13,States Avenue,Property,21203,2.120300
B,6,1000000,20002436,14,Virginia Avenue,Property,23774,2.377400
B,6,1000000,20002436,15,Pennsylvania Railroad,Railroad,26070,2.607000
B,6,1000000,20002436,16,St. James Place,Property,26741,2.674100
B,6,1000000,20002436,17,Community Chest 2,Community Chest,22991,2.299100
B,6,1000000,20002436,18,Tennessee Avenue,Property,28076,2.807600
B,6,1000000,20002436,19,New York Avenue,Property,28390,2.839000
B,6,1000000,20002436,20,Free Parking,Free Parking,28428,2.842800
B,6,1000000,20002436,21,Kentucky Avenue,Property,25537,2.553700
B,6,1000000,20002436,22,Chance 2,Chance,10509,1.050900
B,6,1000000,20002436,23,Indiana Avenue,Property,25034,2.503400
B,6,1000000,20002436,24,Illinois Avenue,Property,29456,2.945600
B,6,1000000,20002436,25,B. & O. Railroad,Railroad,27940,2.794000
B,6,1000000,20002436,26,Atlantic Avenue,Property,24908,2.490800
B,6,1000000,20002436,27,Ventnor Avenue,Property,24323,2.432300
B,6,1000000,20002436,28,Water Works,Utility,25355,2.535500
B,6,1000000,20002436,29,Marvin Gardens,Property,23356,2.335600
B,6,1000000,20002436,30,Go to Jail,Go to Jail,0,0.000000
B,6,1000000,20002436,31,Pacific Avenue,Property,24291,2.429100
B,6,1000000,20002436,32,North Carolina Avenue,Property,24956,2.495600
B,6,1000000,20002436,33,Community Chest 3,Community Chest,21215,2.121500
B,6,1000000,20002436,34,Pennsylvania Avenue,Property,23641,2.364100
B,6,1000000,20002436,35,Short Line,Railroad,21918,2.191800
B,6,1000000,20002436,36,Chance 3,Chance,7679,0.767900
B,6,1000000,20002436,37,Park Place,Property,19200,1.920000
B,6,1000000,20002436,38,Luxury Tax,Tax,20275,2.027500
B,6,1000000,20002436,39,Boardwalk,Property,23671,2.367100
