strategy,run,turns,seed,index,square,type,count,percentage
B,2,100000,11002432,0,GO,GO,2937,2.937000
B,2,100000,11002432,1,Mediterranean Avenue,Property,1811,1.811000
B,2,100000,11002432,2,Community Chest 1,Community Chest,1746,1.746000
B,2,100000,11002432,3,Baltic Avenue,Property,1974,1.974000
B,2,100000,11002432,4,Income Tax,Tax,2049,2.049000
B,2,100000,11002432,5,Reading Railroad,Railroad,2641,2.641000
B,2,100000,11002432,6,Oriental Avenue,Property,2087,2.087000
B,2,100000,11002432,7,Chance 1,Chance,767,0.767000
B,2,100000,11002432,8,Vermont Avenue,Property,2144,2.144000
B,2,100000,11002432,9,Connecticut Avenue,Property,2132,2.132000
B,2,100000,11002432,10,Jail / Just Visiting,Jail,13831,13.831000
B,2,100000,11002432,11,St. Charles Place,Property,2492,2.492000
B,2,100000,11002432,12,Electric Company,Utility,2570,2.570000
B,2,100000,11002432,13,States Avenue,Property,2159,2.159000
B,2,100000,11002432,14,Virginia Avenue,Property,2405,2.405000
B,2,100000,11002432,15,Pennsylvania Railroad,Railroad,2520,2.520000
B,2,100000,11002432,16,St. James Place,Property,2699,2.699000
B,2,100000,11002432,17,Community Chest 2,Community Chest,2267,2.267000
B,2,100000,11002432,18,Tennessee Avenue,Property,2883,2.883000
B,2,100000,11002432,19,New York Avenue,Property,2873,2.873000
B,2,100000,11002432,20,Free Parking,Free Parking,2791,2.791000
B,2,100000,11002432,21,Kentucky Avenue,Property,2563,2.563000
B,2,100000,11002432,22,Chance 2,Chance,1018,1.018000
B,2,100000,11002432,23,Indiana Avenue,Property,2479,2.479000
B,2,100000,11002432,24,Illinois Avenue,Property,2912,2.912000
B,2,100000,11002432,25,B. & O. Railroad,Railroad,2838,2.838000
B,2,100000,11002432,26,Atlantic Avenue,Property,2487,2.487000
B,2,100000,11002432,27,Ventnor Avenue,Property,2344,2.344000
B,2,100000,11002432,28,Water Works,Utility,2620,2.620000
B,2,100000,11002432,29,Marvin Gardens,Property,2390,2.390000
B,2,100000,11002432,30,Go to Jail,Go to Jail,0,0.000000
B,2,100000,11002432,31,Pacific Avenue,Property,2445,2.445000
B,2,100000,11002432,32,North Carolina Avenue,Property,2433,2.433000
B,2,100000,11002432,33,Community Chest 3,Community Chest,2139,2.139000
B,2,100000,11002432,34,Pennsylvania Avenue,Property,2357,2.357000
B,2,100000,11002432,35,Short Line,Railroad,2134,2.134000
B,2,100000,11002432,36,Chance 3,Chance,793,0.793000
B,2,100000,11002432,37,Park Place,Property,1869,1.869000
B,2,100000,11002432,38,Luxury Tax,Tax,2050,2.050000
B,2,100000,11002432,39,Boardwalk,Property,2351,2.351000
