strategy,run,turns,seed,index,square,type,count,percentage
B,9,100000,11002439,0,GO,GO,2865,2.865000
B,9,100000,11002439,1,Mediterranean Avenue,Property,1924,1.924000
B,9,100000,11002439,2,Community Chest 1,Community Chest,1792,1.792000
B,9,100000,11002439,3,Baltic Avenue,Property,1964,1.964000
B,9,100000,11002439,4,Income Tax,Tax,2203,2.203000
B,9,100000,11002439,5,Reading Railroad,Railroad,2712,2.712000
B,9,100000,11002439,6,Oriental Avenue,Property,2106,2.106000
B,9,100000,11002439,7,Chance 1,Chance,749,0.749000
B,9,100000,11002439,8,Vermont Avenue,Property,2159,2.159000
B,9,100000,11002439,9,Connecticut Avenue,Property,2167,2.167000
B,9,100000,11002439,10,Jail / Just Visiting,Jail,13253,13.253000
B,9,100000,11002439,11,St. Charles Place,Property,2461,2.461000
B,9,100000,11002439,12,Electric Company,Utility,2663,2.663000
B,9,100000,11002439,13,States Avenue,Property,2107,2.107000
B,9,100000,11002439,14,Virginia Avenue,Property,2355,2.355000
B,9,100000,11002439,15,Pennsylvania Railroad,Railroad,2663,2.663000
B,9,100000,11002439,16,St. James Place,Property,2745,2.745000
B,9,100000,11002439,17,Community Chest 2,Community Chest,2264,2.264000
B,9,100000,11002439,18,Tennessee Avenue,Property,2828,2.828000
B,9,100000,11002439,19,New York Avenue,Property,2731,2.731000
B,9,100000,11002439,20,Free Parking,Free Parking,2847,2.847000
B,9,100000,11002439,21,Kentucky Avenue,Property,2574,2.574000
B,9,100000,11002439,22,Chance 2,Chance,1035,1.035000
B,9,100000,11002439,23,Indiana Avenue,Property,2421,2.421000
B,9,100000,11002439,24,Illinois Avenue,Property,2952,2.952000
B,9,100000,11002439,25,B. & O. Railroad,Railroad,2818,2.818000
B,9,100000,11002439,26,Atlantic Avenue,Property,2445,2.445000
B,9,100000,11002439,27,Ventnor Avenue,Property,2416,2.416000
B,9,100000,11002439,28,Water Works,Utility,2615,2.615000
B,9,100000,11002439,29,Marvin Gardens,Property,2323,2.323000
B,9,100000,11002439,30,Go to Jail,Go to Jail,0,0.000000
B,9,100000,11002439,31,Pacific Avenue,Property,2468,2.468000
B,9,100000,11002439,32,North Carolina Avenue,Property,2529,2.529000
B,9,100000,11002439,33,Community Chest 3,Community Chest,2151,2.151000
B,9,100000,11002439,34,Pennsylvania Avenue,Property,2291,2.291000
B,9,100000,11002439,35,Short Line,Railroad,2231,2.231000
B,9,100000,11002439,36,Chance 3,Chance,805,0.805000
B,9,100000,11002439,37,Park Place,Property,1903,1.903000
B,9,100000,11002439,38,Luxury Tax,Tax,2053,2.053000
B,9,100000,11002439,39,Boardwalk,Property,2412,2.412000
