strategy,run,turns,seed,index,square,type,count,percentage
A,5,100000,1002435,0,GO,GO,3086,3.086000
A,5,100000,1002435,1,Mediterranean Avenue,Property,2102,2.102000
A,5,100000,1002435,2,Community Chest 1,Community Chest,1875,1.875000
A,5,100000,1002435,3,Baltic Avenue,Property,2068,2.068000
A,5,100000,1002435,4,Income Tax,Tax,2270,2.270000
A,5,100000,1002435,5,Reading Railroad,Railroad,2997,2.997000
A,5,100000,1002435,6,Oriental Avenue,Property,2220,2.220000
A,5,100000,1002435,7,Chance 1,Chance,825,0.825000
A,5,100000,1002435,8,Vermont Avenue,Property,2318,2.318000
A,5,100000,1002435,9,Connecticut Avenue,Property,2256,2.256000
A,5,100000,1002435,10,Jail / Just Visiting,Jail,6875,6.875000
A,5,100000,1002435,11,St. Charles Place,Property,2712,2.712000
A,5,100000,1002435,12,Electric Company,Utility,2579,2.579000
A,5,100000,1002435,13,States Avenue,Property,2356,2.356000
A,5,100000,1002435,14,Virginia Avenue,Property,2445,2.445000
A,5,100000,1002435,15,Pennsylvania Railroad,Railroad,2932,2.932000
A,5,100000,1002435,16,St. James Place,Property,2913,2.913000
A,5,100000,1002435,17,Community Chest 2,Community Chest,2659,2.659000
A,5,100000,1002435,18,Tennessee Avenue,Property,3026,3.026000
A,5,100000,1002435,19,New York Avenue,Property,3178,3.178000
A,5,100000,1002435,20,Free Parking,Free Parking,2821,2.821000
A,5,100000,1002435,21,Kentucky Avenue,Property,2842,2.842000
A,5,100000,1002435,22,Chance 2,Chance,1038,1.038000
A,5,100000,1002435,23,Indiana Avenue,Property,2787,2.787000
A,5,100000,1002435,24,Illinois Avenue,Property,3181,3.181000
A,5,100000,1002435,25,B. & O. Railroad,Railroad,2973,2.973000
A,5,100000,1002435,26,Atlantic Avenue,Property,2718,2.718000
A,5,100000,1002435,27,Ventnor Avenue,Property,2608,2.608000
A,5,100000,1002435,28,Water Works,Utility,2715,2.715000
A,5,100000,1002435,29,Marvin Gardens,Property,2503,2.503000
A,5,100000,1002435,30,Go to Jail,Go to Jail,0,0.000000
A,5,100000,1002435,31,Pacific Avenue,Property,2598,2.598000
A,5,100000,1002435,32,North Carolina Avenue,Property,2723,2.723000
A,5,100000,1002435,33,Community Chest 3,Community Chest,2321,2.321000
A,5,100000,1002435,34,Pennsylvania Avenue,Property,2506,2.506000
A,5,100000,1002435,35,Short Line,Railroad,2300,2.300000
A,5,100000,1002435,36,Chance 3,Chance,839,0.839000
A,5,100000,1002435,37,Park Place,Property,2096,2.096000
A,5,100000,1002435,38,Luxury Tax,Tax,2174,2.174000
A,5,100000,1002435,39,Boardwalk,Property,2565,2.565000
