strategy,run,turns,seed,index,square,type,count,percentage
A,1,100000,1002431,0,GO,GO,3124,3.124000
A,1,100000,1002431,1,Mediterranean Avenue,Property,2032,2.032000
A,1,100000,1002431,2,Community Chest 1,Community Chest,1886,1.886000
A,1,100000,1002431,3,Baltic Avenue,Property,2076,2.076000
A,1,100000,1002431,4,Income Tax,Tax,2236,2.236000
A,1,100000,1002431,5,Reading Railroad,Railroad,2904,2.904000
A,1,100000,1002431,6,Oriental Avenue,Property,2210,2.210000
A,1,100000,1002431,7,Chance 1,Chance,838,0.838000
A,1,100000,1002431,8,Vermont Avenue,Property,2377,2.377000
A,1,100000,1002431,9,Connecticut Avenue,Property,2365,2.365000
A,1,100000,1002431,10,Jail / Just Visiting,Jail,6918,6.918000
A,1,100000,1002431,11,St. Charles Place,Property,2621,2.621000
A,1,100000,1002431,12,Electric Company,Utility,2610,2.610000
A,1,100000,1002431,13,States Avenue,Property,2387,2.387000
A,1,100000,1002431,14,Virginia Avenue,Property,2408,2.408000
A,1,100000,1002431,15,Pennsylvania Railroad,Railroad,2916,2.916000
A,1,100000,1002431,16,St. James Place,Property,2873,2.873000
A,1,100000,1002431,17,Community Chest 2,Community Chest,2687,2.687000
A,1,100000,1002431,18,Tennessee Avenue,Property,2967,2.967000
A,1,100000,1002431,19,New York Avenue,Property,3189,3.189000
A,1,100000,1002431,20,Free Parking,Free Parking,2898,2.898000
A,1,100000,1002431,21,Kentucky Avenue,Property,2771,2.771000
A,1,100000,1002431,22,Chance 2,Chance,1023,1.023000
A,1,100000,1002431,23,Indiana Avenue,Property,2726,2.726000
A,1,100000,1002431,24,Illinois Avenue,Property,3202,3.202000
A,1,100000,1002431,25,B. & O. Railroad,Railroad,3036,3.036000
A,1,100000,1002431,26,Atlantic Avenue,Property,2645,2.645000
A,1,100000,1002431,27,Ventnor Avenue,Property,2671,2.671000
A,1,100000,1002431,28,Water Works,Utility,2763,2.763000
A,1,100000,1002431,29,Marvin Gardens,Property,2544,2.544000
A,1,100000,1002431,30,Go to Jail,Go to Jail,0,0.000000
A,1,100000,1002431,31,Pacific Avenue,Property,2582,2.582000
A,1,100000,1002431,32,North Carolina Avenue,Property,2718,2.718000
A,1,100000,1002431,33,Community Chest 3,Community Chest,2393,2.393000
A,1,100000,1002431,34,Pennsylvania Avenue,Property,2444,2.444000
A,1,100000,1002431,35,Short Line,Railroad,2312,2.312000
A,1,100000,1002431,36,Chance 3,Chance,845,0.845000
A,1,100000,1002431,37,Park Place,Property,2036,2.036000
A,1,100000,1002431,38,Luxury Tax,Tax,2254,2.254000
A,1,100000,1002431,39,Boardwalk,Property,2513,2.513000
