strategy,run,turns,seed,index,square,type,count,percentage
B,10,10000,10102440,0,GO,GO,283,2.830000
B,10,10000,10102440,1,Mediterranean Avenue,Property,203,2.030000
B,10,10000,10102440,2,Community Chest 1,Community Chest,174,1.740000
B,10,10000,10102440,3,Baltic Avenue,Property,177,1.770000
B,10,10000,10102440,4,Income Tax,Tax,205,2.050000
B,10,10000,10102440,5,Reading Railroad,Railroad,265,2.650000
B,10,10000,10102440,6,Oriental Avenue,Property,186,1.860000
B,10,10000,10102440,7,Chance 1,Chance,79,0.790000
B,10,10000,10102440,8,Vermont Avenue,Property,206,2.060000
B,10,10000,10102440,9,Connecticut Avenue,Property,225,2.250000
B,10,10000,10102440,10,Jail / Just Visiting,Jail,1459,14.590000
B,10,10000,10102440,11,St. Charles Place,Property,250,2.500000
B,10,10000,10102440,12,Electric Company,Utility,260,2.600000
B,10,10000,10102440,13,States Avenue,Property,218,2.180000
B,10,10000,10102440,14,Virginia Avenue,Property,255,2.550000
B,10,10000,10102440,15,Pennsylvania Railroad,Railroad,241,2.410000
B,10,10000,10102440,16,St. James Place,Property,238,2.380000
B,10,10000,10102440,17,Community Chest 2,Community Chest,211,2.110000
B,10,10000,10102440,18,Tennessee Avenue,Property,328,3.280000
B,10,10000,10102440,19,New York Avenue,Property,314,3.140000
B,10,10000,10102440,20,Free Parking,Free Parking,250,2.500000
B,10,10000,10102440,21,Kentucky Avenue,Property,262,2.620000
B,10,10000,10102440,22,Chance 2,Chance,91,0.910000
B,10,10000,10102440,23,Indiana Avenue,Property,263,2.630000
B,10,10000,10102440,24,Illinois Avenue,Property,284,2.840000
B,10,10000,10102440,25,B. & O. Railroad,Railroad,277,2.770000
B,10,10000,10102440,26,Atlantic Avenue,Property,255,2.550000
B,10,10000,10102440,27,Ventnor Avenue,Property,245,2.450000
B,10,10000,10102440,28,Water Works,Utility,243,2.430000
B,10,10000,10102440,29,Marvin Gardens,Property,257,2.570000
B,10,10000,10102440,30,Go to Jail,Go to Jail,0,0.000000
B,10,10000,10102440,31,Pacific Avenue,Property,238,2.380000
B,10,10000,10102440,32,North Carolina Avenue,Property,241,2.410000
B,10,10000,10102440,33,Community Chest 3,Community Chest,219,2.190000
B,10,10000,10102440,34,Pennsylvania Avenue,Property,235,2.350000
B,10,10000,10102440,35,Short Line,Railroad,214,2.140000
B,10,10000,10102440,36,Chance 3,Chance,80,0.800000
B,10,10000,10102440,37,Park Place,Property,185,1.850000
B,10,10000,10102440,38,Luxury Tax,Tax,176,1.760000
B,10,10000,10102440,39,Boardwalk,Property,208,2.080000
