strategy,run,turns,seed,index,square,type,count,percentage
B,10,1000000,20002440,0,GO,GO,29249,2.924900
B,10,1000000,20002440,1,Mediterranean Avenue,Property,18823,1.882300
B,10,1000000,20002440,2,Community Chest 1,Community Chest,17539,1.753900
B,10,1000000,20002440,3,Baltic Avenue,Property,19513,1.951300
B,10,1000000,20002440,4,Income Tax,Tax,21213,2.121300
B,10,1000000,20002440,5,Reading Railroad,Railroad,27065,2.706500
B,10,1000000,20002440,6,Oriental Avenue,Property,21024,2.102400
B,10,1000000,20002440,7,Chance 1,Chance,7832,0.783200
B,10,1000000,20002440,8,Vermont Avenue,Property,21620,2.162000
B,10,1000000,20002440,9,Connecticut Avenue,Property,21409,2.140900
B,10,1000000,20002440,10,Jail / Just Visiting,Jail,135127,13.512700
B,10,1000000,20002440,11,St. Charles Place,Property,24922,2.492200
B,10,1000000,20002440,12,Electric Company,Utility,25821,2.582100
B,10,1000000,20002440,13,States Avenue,Property,21282,2.128200
B,10,1000000,20002440,14,Virginia Avenue,Property,24394,2.439400
B,10,1000000,20002440,15,Pennsylvania Railroad,Railroad,25819,2.581900
B,10,1000000,20002440,16,St. James Place,Property,26767,2.676700
B,10,1000000,20002440,17,Community Chest 2,Community Chest,22809,2.280900
B,10,1000000,20002440,18,Tennessee Avenue,Property,28298,2.829800
B,10,1000000,20002440,19,New York Avenue,Property,28248,2.824800
B,10,1000000,20002440,20,Free Parking,Free Parking,27931,2.793100
B,10,1000000,20002440,21,Kentucky Avenue,Property,25690,2.569000
B,10,1000000,20002440,22,Chance 2,Chance,10208,1.020800
B,10,1000000,20002440,23,Indiana Avenue,Property,25039,2.503900
B,10,1000000,20002440,24,Illinois Avenue,Property,29213,2.921300
B,10,1000000,20002440,25,B. & O. Railroad,Railroad,28172,2.817200
B,10,1000000,20002440,26,Atlantic Avenue,Property,24998,2.499800
B,10,1000000,20002440,27,Ventnor Avenue,Property,24079,2.407900
B,10,1000000,20002440,28,Water Works,Utility,25920,2.592000
B,10,1000000,20002440,29,Marvin Gardens,Property,23319,2.331900
B,10,1000000,20002440,30,Go to Jail,Go to Jail,0,0.000000
B,10,1000000,20002440,31,Pacific Avenue,Property,24390,2.439000
B,10,1000000,20002440,32,North Carolina Avenue,Property,24858,2.485800
B,10,1000000,20002440,33,Community Chest 3,Community Chest,21282,2.128200
B,10,1000000,20002440,34,Pennsylvania Avenue,Property,23477,2.347700
B,10,1000000,20002440,35,Short Line,Railroad,21705,2.170500
B,10,1000000,20002440,36,Chance 3,Chance,7700,0.770000
B,10,1000000,20002440,37,Park Place,Property,19530,1.953000
B,10,1000000,20002440,38,Luxury Tax,Tax,20329,2.032900
B,10,1000000,20002440,39,Boardwalk,Property,23386,2.338600
