strategy,run,turns,seed,index,square,type,count,percentage
B,7,1000,10012437,0,GO,GO,32,3.200000
B,7,1000,10012437,1,Mediterranean Avenue,Property,12,1.200000
B,7,1000,10012437,2,Community Chest 1,Community Chest,17,1.700000
B,7,1000,10012437,3,Baltic Avenue,Property,26,2.600000
B,7,1000,10012437,4,Income Tax,Tax,24,2.400000
B,7,1000,10012437,5,Reading Railroad,Railroad,33,3.300000
B,7,1000,10012437,6,Oriental Avenue,Property,15,1.500000
B,7,1000,10012437,7,Chance 1,Chance,9,0.900000
B,7,1000,10012437,8,Vermont Avenue,Property,26,2.600000
B,7,1000,10012437,9,Connecticut Avenue,Property,19,1.900000
B,7,1000,10012437,10,Jail / Just Visiting,Jail,149,14.900000
B,7,1000,10012437,11,St. Charles Place,Property,32,3.200000
B,7,1000,10012437,12,Electric Company,Utility,19,1.900000
B,7,1000,10012437,13,States Avenue,Property,24,2.400000
B,7,1000,10012437,14,Virginia Avenue,Property,22,2.200000
B,7,1000,10012437,15,Pennsylvania Railroad,Railroad,25,2.500000
B,7,1000,10012437,16,St. James Place,Property,31,3.100000
B,7,1000,10012437,17,Community Chest 2,Community Chest,21,2.100000
B,7,1000,10012437,18,Tennessee Avenue,Property,26,2.600000
B,7,1000,10012437,19,New York Avenue,Property,22,2.200000
B,7,1000,10012437,20,Free Parking,Free Parking,38,3.800000
B,7,1000,10012437,21,Kentucky Avenue,Property,22,2.200000
B,7,1000,10012437,22,Chance 2,Chance,8,0.800000
B,7,1000,10012437,23,Indiana Avenue,Property,29,2.900000
B,7,1000,10012437,24,Illinois Avenue,Property,28,2.800000
B,7,1000,10012437,25,B. & O. Railroad,Railroad,27,2.700000
B,7,1000,10012437,26,Atlantic Avenue,Property,24,2.400000
B,7,1000,10012437,27,Ventnor Avenue,Property,23,2.300000
B,7,1000,10012437,28,Water Works,Utility,26,2.600000
B,7,1000,10012437,29,Marvin Gardens,Property,22,2.200000
B,7,1000,10012437,30,Go to Jail,Go to Jail,0,0.000000
B,7,1000,10012437,31,Pacific Avenue,Property,19,1.900000
B,7,1000,10012437,32,North Carolina Avenue,Property,20,2.000000
B,7,1000,10012437,33,Community Chest 3,Community Chest,18,1.800000
B,7,1000,10012437,34,Pennsylvania Avenue,Property,30,3.000000
B,7,1000,10012437,35,Short Line,Railroad,20,2.000000
B,7,1000,10012437,36,Chance 3,Chance,6,0.600000
B,7,1000,10012437,37,Park Place,Property,17,1.700000
B,7,1000,10012437,38,Luxury Tax,Tax,18,1.800000
B,7,1000,10012437,39,Boardwalk,Property,21,2.100000
