strategy,run,turns,seed,index,square,type,count,percentage
A,2,1000,12432,0,GO,GO,28,2.800000
A,2,1000,12432,1,Mediterranean Avenue,Property,24,2.400000
A,2,1000,12432,2,Community Chest 1,Community Chest,14,1.400000
A,2,1000,12432,3,Baltic Avenue,Property,26,2.600000
A,2,1000,12432,4,Income Tax,Tax,17,1.700000
A,2,1000,12432,5,Reading Railroad,Railroad,34,3.400000
A,2,1000,12432,6,Oriental Avenue,Property,22,2.200000
A,2,1000,12432,7,Chance 1,Chance,7,0.700000
A,2,1000,12432,8,Vermont Avenue,Property,24,2.400000
A,2,1000,12432,9,Connecticut Avenue,Property,28,2.800000
A,2,1000,12432,10,Jail / Just Visiting,Jail,65,6.500000
A,2,1000,12432,11,St. Charles Place,Property,32,3.200000
A,2,1000,12432,12,Electric Company,Utility,19,1.900000
A,2,1000,12432,13,States Avenue,Property,23,2.300000
A,2,1000,12432,14,Virginia Avenue,Property,16,1.600000
A,2,1000,12432,15,Pennsylvania Railroad,Railroad,36,3.600000
A,2,1000,12432,16,St. James Place,Property,36,3.600000
A,2,1000,12432,17,Community Chest 2,Community Chest,17,1.700000
A,2,1000,12432,18,Tennessee Avenue,Property,32,3.200000
A,2,1000,12432,19,New York Avenue,Property,33,3.300000
A,2,1000,12432,20,Free Parking,Free Parking,28,2.800000
A,2,1000,12432,21,Kentucky Avenue,Property,31,3.100000
A,2,1000,12432,22,Chance 2,Chance,11,1.100000
A,2,1000,12432,23,Indiana Avenue,Property,30,3.000000
A,2,1000,12432,24,Illinois Avenue,Property,20,2.000000
A,2,1000,12432,25,B. & O. Railroad,Railroad,30,3.000000
A,2,1000,12432,26,Atlantic Avenue,Property,40,4.000000
A,2,1000,12432,27,Ventnor Avenue,Property,23,2.300000
A,2,1000,12432,28,Water Works,Utility,33,3.300000
A,2,1000,12432,29,Marvin Gardens,Property,18,1.800000
A,2,1000,12432,30,Go to Jail,Go to Jail,0,0.000000
A,2,1000,12432,31,Pacific Avenue,Property,26,2.600000
A,2,1000,12432,32,North Carolina Avenue,Property,25,2.500000
A,2,1000,12432,33,Community Chest 3,Community Chest,18,1.800000
A,2,1000,12432,34,Pennsylvania Avenue,Property,23,2.300000
A,2,1000,12432,35,Short Line,Railroad,24,2.400000
A,2,1000,12432,36,Chance 3,Chance,7,0.700000
A,2,1000,12432,37,Park Place,Property,28,2.800000
A,2,1000,12432,38,Luxury Tax,Tax,24,2.400000
A,2,1000,12432,39,Boardwalk,Property,28,2.800000
