strategy,run,turns,seed,index,square,type,count,percentage
B,2,10000,10102432,0,GO,GO,277,2.770000
B,2,10000,10102432,1,Mediterranean Avenue,Property,188,1.880000
B,2,10000,10102432,2,Community Chest 1,Community Chest,162,1.620000
B,2,10000,10102432,3,Baltic Avenue,Property,190,1.900000
B,2,10000,10102432,4,Income Tax,Tax,207,2.070000
B,2,10000,10102432,5,Reading Railroad,Railroad,274,2.740000
B,2,10000,10102432,6,Oriental Avenue,Property,224,2.240000
B,2,10000,10102432,7,Chance 1,Chance,83,0.830000
B,2,10000,10102432,8,Vermont Avenue,Property,226,2.260000
B,2,10000,10102432,9,Connecticut Avenue,Property,230,2.300000
B,2,10000,10102432,10,Jail / Just Visiting,Jail,1392,13.920000
B,2,10000,10102432,11,St. Charles Place,Property,234,2.340000
B,2,10000,10102432,12,Electric Company,Utility,235,2.350000
B,2,10000,10102432,13,States Avenue,Property,206,2.060000
B,2,10000,10102432,14,Virginia Avenue,Property,242,2.420000
B,2,10000,10102432,15,Pennsylvania Railroad,Railroad,274,2.740000
B,2,10000,10102432,16,St. James Place,Property,259,2.590000
B,2,10000,10102432,17,Community Chest 2,Community Chest,236,2.360000
B,2,10000,10102432,18,Tennessee Avenue,Property,285,2.850000
B,2,10000,10102432,19,New York Avenue,Property,259,2.590000
B,2,10000,10102432,20,Free Parking,Free Parking,292,2.920000
B,2,10000,10102432,21,Kentucky Avenue,Property,228,2.280000
B,2,10000,10102432,22,Chance 2,Chance,102,1.020000
B,2,10000,10102432,23,Indiana Avenue,Property,283,2.830000
B,2,10000,10102432,24,Illinois Avenue,Property,302,3.020000
B,2,10000,10102432,25,B. & O. Railroad,Railroad,272,2.720000
B,2,10000,10102432,26,Atlantic Avenue,Property,242,2.420000
B,2,10000,10102432,27,Ventnor Avenue,Property,250,2.500000
B,2,10000,10102432,28,Water Works,Utility,252,2.520000
B,2,10000,10102432,29,Marvin Gardens,Property,234,2.340000
B,2,10000,10102432,30,Go to Jail,Go to Jail,0,0.000000
B,2,10000,10102432,31,Pacific Avenue,Property,271,2.710000
B,2,10000,10102432,32,North Carolina Avenue,Property,245,2.450000
B,2,10000,10102432,33,Community Chest 3,Community Chest,198,1.980000
B,2,10000,10102432,34,Pennsylvania Avenue,Property,210,2.100000
B,2,10000,10102432,35,Short Line,Railroad,219,2.190000
B,2,10000,10102432,36,Chance 3,Chance,85,0.850000
B,2,10000,10102432,37,Park Place,Property,174,1.740000
B,2,10000,10102432,38,Luxury Tax,Tax,229,2.290000
B,2,10000,10102432,39,Boardwalk,Property,229,2.290000
