strategy,run,turns,seed,index,square,type,count,percentage
A,2,1000000,10002432,0,GO,GO,31388,3.138800
A,2,1000000,10002432,1,Mediterranean Avenue,Property,20329,2.032900
A,2,1000000,10002432,2,Community Chest 1,Community Chest,19092,1.909200
A,2,1000000,10002432,3,Baltic Avenue,Property,20661,2.066100
A,2,1000000,10002432,4,Income Tax,Tax,22682,2.268200
A,2,1000000,10002432,5,Reading Railroad,Railroad,29096,2.909600
A,2,1000000,10002432,6,Oriental Avenue,Property,22671,2.267100
A,2,1000000,10002432,7,Chance 1,Chance,8405,0.840500
A,2,1000000,10002432,8,Vermont Avenue,Property,23473,2.347300
A,2,1000000,10002432,9,Connecticut Avenue,Property,23073,2.307300
A,2,1000000,10002432,10,Jail / Just Visiting,Jail,68811,6.881100
A,2,1000000,10002432,11,St. Charles Place,Property,26596,2.659600
A,2,1000000,10002432,12,Electric Company,Utility,25766,2.576600
A,2,1000000,10002432,13,States Avenue,Property,23630,2.363000
A,2,1000000,10002432,14,Virginia Avenue,Property,24557,2.455700
A,2,1000000,10002432,15,Pennsylvania Railroad,Railroad,29598,2.959800
A,2,1000000,10002432,16,St. James Place,Property,28421,2.842100
A,2,1000000,10002432,17,Community Chest 2,Community Chest,26582,2.658200
A,2,1000000,10002432,18,Tennessee Avenue,Property,29746,2.974600
A,2,1000000,10002432,19,New York Avenue,Property,31608,3.160800
A,2,1000000,10002432,20,Free Parking,Free Parking,28945,2.894500
A,2,1000000,10002432,21,Kentucky Avenue,Property,28454,2.845400
A,2,1000000,10002432,22,Chance 2,Chance,10383,1.038300
A,2,1000000,10002432,23,Indiana Avenue,Property,26848,2.684800
A,2,1000000,10002432,24,Illinois Avenue,Property,32130,3.213000
A,2,1000000,10002432,25,B. & O. Railroad,Railroad,29877,2.987700
A,2,1000000,10002432,26,Atlantic Avenue,Property,27206,2.720600
A,2,1000000,10002432,27,Ventnor Avenue,Property,25798,2.579800
A,2,1000000,10002432,28,Water Works,Utility,27833,2.783300
A,2,1000000,10002432,29,Marvin Gardens,Property,25047,2.504700
A,2,1000000,10002432,30,Go to Jail,Go to Jail,0,0.000000
A,2,1000000,10002432,31,Pacific Avenue,Property,25823,2.582300
A,2,1000000,10002432,32,North Carolina Avenue,Property,26723,2.672300
A,2,1000000,10002432,33,Community Chest 3,Community Chest,23021,2.302100
A,2,1000000,10002432,34,Pennsylvania Avenue,Property,25763,2.576300
A,2,1000000,10002432,35,Short Line,Railroad,23418,2.341800
A,2,1000000,10002432,36,Chance 3,Chance,8470,0.847000
A,2,1000000,10002432,37,Park Place,Property,20654,2.065400
A,2,1000000,10002432,38,Luxury Tax,Tax,21959,2.195900
A,2,1000000,10002432,39,Boardwalk,Property,25463,2.546300
