strategy,run,turns,seed,index,square,type,count,percentage
A,3,100,3433,0,GO,GO,1,1.000000
A,3,100,3433,1,Mediterranean Avenue,Property,3,3.000000
A,3,100,3433,2,Community Chest 1,Community Chest,0,0.000000
A,3,100,3433,3,Baltic Avenue,Property,1,1.000000
A,3,100,3433,4,Income Tax,Tax,5,5.000000
A,3,100,3433,5,Reading Railroad,Railroad,2,2.000000
A,3,100,3433,6,Oriental Avenue,Property,0,0.000000
A,3,100,3433,7,Chance 1,Chance,2,2.000000
A,3,100,3433,8,Vermont Avenue,Property,6,6.000000
A,3,100,3433,9,Connecticut Avenue,Property,5,5.000000
A,3,100,3433,10,Jail / Just Visiting,Jail,5,5.000000
A,3,100,3433,11,St. Charles Place,Property,2,2.000000
A,3,100,3433,12,Electric Company,Utility,3,3.000000
A,3,100,3433,13,States Avenue,Property,2,2.000000
A,3,100,3433,14,Virginia Avenue,Property,1,1.000000
A,3,100,3433,15,Pennsylvania Railroad,Railroad,4,4.000000
A,3,100,3433,16,St. James Place,Property,2,2.000000
A,3,100,3433,17,Community Chest 2,Community Chest,4,4.000000
A,3,100,3433,18,Tennessee Avenue,Property,4,4.000000
A,3,100,3433,19,New York Avenue,Property,1,1.000000
A,3,100,3433,20,Free Parking,Free Parking,1,1.000000
A,3,100,3433,21,Kentucky Avenue,Property,2,2.000000
A,3,100,3433,22,Chance 2,Chance,1,1.000000
A,3,100,3433,23,Indiana Avenue,Property,2,2.000000
A,3,100,3433,24,Illinois Avenue,Property,5,5.000000
A,3,100,3433,25,B. & O. Railroad,Railroad,1,1.000000
A,3,100,3433,26,Atlantic Avenue,Property,3,3.000000
A,3,100,3433,27,Ventnor Avenue,Property,3,3.000000
A,3,100,3433,28,Water Works,Utility,4,4.000000
A,3,100,3433,29,Marvin Gardens,Property,2,2.000000
A,3,100,3433,30,Go to Jail,Go to Jail,0,0.000000
A,3,100,3433,31,Pacific Avenue,Property,1,1.000000
A,3,100,3433,32,North Carolina Avenue,Property,3,3.000000
A,3,100,3433,33,Community Chest 3,Community Chest,3,3.000000
A,3,100,3433,34,Pennsylvania Avenue,Property,3,3.000000
A,3,100,3433,35,Short Line,Railroad,4,4.000000
A,3,100,3433,36,Chance 3,Chance,1,1.000000
A,3,100,3433,37,Park Place,Property,2,2.000000
A,3,100,3433,38,Luxury Tax,Tax,3,3.000000
A,3,100,3433,39,Boardwalk,Property,3,3.000000
