strategy,run,turns,seed,index,square,type,count,percentage
A,6,100000,1002436,0,GO,GO,3138,3.138000
A,6,100000,1002436,1,Mediterranean Avenue,Property,2002,2.002000
A,6,100000,1002436,2,Community Chest 1,Community Chest,1898,1.898000
A,6,100000,1002436,3,Baltic Avenue,Property,2149,2.149000
A,6,100000,1002436,4,Income Tax,Tax,2326,2.326000
A,6,100000,1002436,5,Reading Railroad,Railroad,2880,2.880000
A,6,100000,1002436,6,Oriental Avenue,Property,2217,2.217000
A,6,100000,1002436,7,Chance 1,Chance,838,0.838000
A,6,100000,1002436,8,Vermont Avenue,Property,2306,2.306000
A,6,100000,1002436,9,Connecticut Avenue,Property,2294,2.294000
A,6,100000,1002436,10,Jail / Just Visiting,Jail,6944,6.944000
A,6,100000,1002436,11,St. Charles Place,Property,2710,2.710000
A,6,100000,1002436,12,Electric Company,Utility,2580,2.580000
A,6,100000,1002436,13,States Avenue,Property,2406,2.406000
A,6,100000,1002436,14,Virginia Avenue,Property,2489,2.489000
A,6,100000,1002436,15,Pennsylvania Railroad,Railroad,3016,3.016000
A,6,100000,1002436,16,St. James Place,Property,2725,2.725000
A,6,100000,1002436,17,Community Chest 2,Community Chest,2590,2.590000
A,6,100000,1002436,18,Tennessee Avenue,Property,2960,2.960000
A,6,100000,1002436,19,New York Avenue,Property,3280,3.280000
A,6,100000,1002436,20,Free Parking,Free Parking,2909,2.909000
A,6,100000,1002436,21,Kentucky Avenue,Property,2861,2.861000
A,6,100000,1002436,22,Chance 2,Chance,1004,1.004000
A,6,100000,1002436,23,Indiana Avenue,Property,2628,2.628000
A,6,100000,1002436,24,Illinois Avenue,Property,3246,3.246000
A,6,100000,1002436,25,B. & O. Railroad,Railroad,3019,3.019000
A,6,100000,1002436,26,Atlantic Avenue,Property,2687,2.687000
A,6,100000,1002436,27,Ventnor Avenue,Property,2568,2.568000
A,6,100000,1002436,28,Water Works,Utility,2782,2.782000
A,6,100000,1002436,29,Marvin Gardens,Property,2478,2.478000
A,6,100000,1002436,30,Go to Jail,Go to Jail,0,0.000000
A,6,100000,1002436,31,Pacific Avenue,Property,2561,2.561000
A,6,100000,1002436,32,North Carolina Avenue,Property,2697,2.697000
A,6,100000,1002436,33,Community Chest 3,Community Chest,2285,2.285000
A,6,100000,1002436,34,Pennsylvania Avenue,Property,2549,2.549000
A,6,100000,1002436,35,Short Line,Railroad,2382,2.382000
A,6,100000,1002436,36,Chance 3,Chance,844,0.844000
A,6,100000,1002436,37,Park Place,Property,2012,2.012000
A,6,100000,1002436,38,Luxury Tax,Tax,2247,2.247000
A,6,100000,1002436,39,Boardwalk,Property,2493,2.493000
