strategy,run,turns,seed,index,square,type,count,percentage
B,5,100,10003435,0,GO,GO,4,4.000000
B,5,100,10003435,1,Mediterranean Avenue,Property,1,1.000000
B,5,100,10003435,2,Community Chest 1,Community Chest,1,1.000000
B,5,100,10003435,3,Baltic Avenue,Property,2,2.000000
B,5,100,10003435,4,Income Tax,Tax,2,2.000000
B,5,100,10003435,5,Reading Railroad,Railroad,3,3.000000
B,5,100,10003435,6,Oriental Avenue,Property,2,2.000000
B,5,100,10003435,7,Chance 1,Chance,0,0.000000
B,5,100,10003435,8,Vermont Avenue,Property,6,6.000000
B,5,100,10003435,9,Connecticut Avenue,Property,3,3.000000
B,5,100,10003435,10,Jail / Just Visiting,Jail,9,9.000000
B,5,100,10003435,11,St. Charles Place,Property,4,4.000000
B,5,100,10003435,12,Electric Company,Utility,3,3.000000
B,5,100,10003435,13,States Avenue,Property,3,3.000000
B,5,100,10003435,14,Virginia Avenue,Property,2,2.000000
B,5,100,10003435,15,Pennsylvania Railroad,Railroad,3,3.000000
B,5,100,10003435,16,St. James Place,Property,4,4.000000
B,5,100,10003435,17,Community Chest 2,Community Chest,0,0.000000
B,5,100,10003435,18,Tennessee Avenue,Property,2,2.000000
B,5,100,10003435,19,New York Avenue,Property,2,2.000000
B,5,100,10003435,20,Free Parking,Free Parking,6,6.000000
B,5,100,10003435,21,Kentucky Avenue,Property,1,1.000000
B,5,100,10003435,22,Chance 2,Chance,1,1.000000
B,5,100,10003435,23,Indiana Avenue,Property,2,2.000000
B,5,100,10003435,24,Illinois Avenue,Property,2,2.000000
B,5,100,10003435,25,B. & O. Railroad,Railroad,2,2.000000
B,5,100,10003435,26,Atlantic Avenue,Property,2,2.000000
B,5,100,10003435,27,Ventnor Avenue,Property,3,3.000000
B,5,100,10003435,28,Water Works,Utility,3,3.000000
B,5,100,10003435,29,Marvin Gardens,Property,5,5.000000
B,5,100,10003435,30,Go to Jail,Go to Jail,0,0.000000
B,5,100,10003435,31,Pacific Avenue,Property,2,2.000000
B,5,100,10003435,32,North Carolina Avenue,Property,4,4.000000
B,5,100,10003435,33,Community Chest 3,Community Chest,2,2.000000
B,5,100,10003435,34,Pennsylvania Avenue,Property,0,0.000000
B,5,100,10003435,35,Short Line,Railroad,3,3.000000
B,5,100,10003435,36,Chance 3,Chance,1,1.000000
B,5,100,10003435,37,Park Place,Property,2,2.000000
B,5,100,10003435,38,Luxury Tax,Tax,2,2.000000
B,5,100,10003435,39,Boardwalk,Property,1,1.000000
